duration_s,pitch_frames,pitch_voiced_ratio,pitch_raw_voiced_ratio,pitch_f0_hz_mean,pitch_f0_hz_std,pitch_f0_hz_min,pitch_f0_hz_max,pitch_f0_hz_median,pitch_f0_hz_p10,pitch_f0_hz_p90,pitch_voicing_prob_mean,pitch_voicing_prob_min,pitch_voicing_prob_max
2.07,65.0,0.5384615384615384,0.6,133.73317193297476,90.39489877659832,50.0,243.40070273411817,53.588673126814655,50.58097201509612,241.44129359288445,0.1141519825867725,0.01,0.9459302094659092
3.46,109.0,0.7798165137614679,0.8440366972477065,230.44489055288105,62.66653422706379,182.34449771164336,400.0,211.89261887185907,183.82578067143567,379.888312789613,0.1651063888668651,0.01,0.9459302094659092
1.75475,55.0,0.6,0.6181818181818182,287.901267091986,49.91337130263129,232.40911739156792,375.3751986684572,268.51450055605267,243.40070273411817,368.92647743437567,0.1361542370705898,0.0100000000000004,0.8911444948731202
7.11625,223.0,0.7623318385650224,0.8609865470852018,102.58367227185472,8.551763436245414,84.57676786314485,120.30250360821168,102.3373891996775,90.125046261083,115.5352696872273,0.1067774828201844,0.01,0.8911444948731202
2.3,72.0,0.8055555555555556,0.875,239.0294288824492,17.62837845069062,205.8604473286984,268.51450055605267,235.11350345883935,216.47069282476988,268.51450055605267,0.1671023625893122,0.0100000002088927,0.686082810930179
2.8055625,88.0,0.75,0.8295454545454546,164.03703237090744,146.2259378143469,50.0,400.0,53.59224911651785,50.0,400.0,0.1148938798928458,0.01,0.7571601330199093
3.0175625,95.0,0.6,0.6947368421052632,203.80406793118792,64.7833609689452,52.063107626740326,265.4303484677136,219.3649959389252,52.063107626740326,262.38162088748976,0.1286283238513547,0.01,0.6860828109301791
1.788625,56.0,0.7678571428571429,0.7678571428571429,215.84608757865203,46.10902275563785,137.3953647458089,266.96797083400685,228.41646786215435,139.33170199763848,262.38162088748976,0.1416016066082414,0.01,0.7571601330199093
3.9619375,124.0,0.8387096774193549,0.9516129032258064,256.880836139906,54.43932115030098,125.99210498948732,344.22057489773204,266.96797083400685,127.45606273192622,295.70768080615056,0.3474619072747184,0.0100000092874866,0.8911444948731203
12.155,380.0,0.7131578947368421,0.8026315789473685,173.8821529996096,24.244557544971045,53.280025081424206,219.3649959389252,170.1334321901711,149.83070768766817,209.4588245641254,0.110232638698545,0.01,0.8911444948731202
2.751375,86.0,0.6046511627906976,0.6046511627906976,205.0645449482571,93.0801857733588,52.66805179774179,306.66566893392013,246.2288826689832,52.97315471796477,277.98364396846745,0.127360419562099,0.01,0.8911444948731201
3.93,123.0,0.7723577235772358,0.8211382113821138,195.41436328673257,23.786967980471527,145.56531828421873,240.60500721642333,190.9683207820833,162.08597099046838,225.79288096122625,0.1278001775826731,0.01,0.7571601330199091
8.79,275.0,0.56,0.6836363636363636,158.05642366873656,37.25239535925465,50.28964705339267,240.60500721642333,164.33806291715806,120.99940892192926,217.28268247216232,0.125656022398862,0.01,0.8911444948731203
3.67,115.0,0.7217391304347827,0.7391304347826086,309.18936553136353,100.99964018360822,148.96774631227024,400.0,366.80161728186846,151.57165665103983,400.0,0.4276773898150698,0.01,1.0
3.7099375,116.0,0.8103448275862069,0.9310344827586208,204.42398493129727,66.28901578386848,50.0,319.31935454265994,218.75516551107,85.55950256826023,273.20805135087915,0.1243722409341928,0.01,0.6860828109301792
4.6775,147.0,0.8503401360544217,0.8707482993197279,228.99157445382352,20.497318851964344,187.68759933422865,281.2136583244699,227.10088581417543,207.05298476827548,257.2799635664078,0.1475661499287874,0.01,0.8266685594724995
2.7859375,88.0,0.7954545454545454,0.8295454545454546,260.5471747808105,32.653428075945584,214.35469250725865,312.0260904053494,260.87041395311286,219.3649959389252,308.44216508158814,0.2725425499290672,0.0100000000217015,0.9848789761259924
1.3486875,43.0,0.8372093023255814,1.0,230.5745466995268,27.82864994764173,192.07458901020084,274.79072949161787,221.9175964793969,197.13346188981475,271.6390202922586,0.2214741483567641,0.0100000781022803,0.7571601330199091
5.2891875,166.0,0.7891566265060241,0.8975903614457831,241.0154056507092,62.694567587061975,157.8258294677283,358.423856764781,218.10154653305156,180.25009252216609,346.2146244024572,0.2078882174152377,0.01,0.9459302094659092
2.93,92.0,0.8152173913043478,0.8695652173913043,236.75133505937765,31.078315782553148,178.17974362806785,303.14331330207966,236.47155720542963,209.4588245641254,297.93549262454053,0.3567811090234741,0.0100000008140149,0.8266685594724995
11.4399375,358.0,0.8128491620111732,0.8994413407821229,180.0710057683135,35.1927468353625,119.60961217374036,301.3973362949152,174.11011265922482,141.4213562373095,243.40070273411817,0.1005760337362209,0.01,0.8911444948731203
1.865,59.0,0.847457627118644,0.9322033898305084,183.1728010768881,64.08535023319955,52.36470614103133,229.73967099940705,211.2824130314131,52.66805179774179,225.92368144652116,0.17027816742382,0.01,0.9459302094659092
5.43,170.0,0.788235294117647,0.888235294117647,193.715272825027,61.15634288368091,129.68395546510095,326.78309064822,168.1792830507429,135.26966954659295,322.47151252761694,0.1425206279451975,0.01,0.9848789761259924
2.8299375,89.0,0.550561797752809,0.550561797752809,280.0598045211398,68.13684386775064,216.8453740602837,400.0,228.41646786215435,219.3649959389252,384.1749611349534,0.1284198127073745,0.01,0.8266685594724996
3.8999375,122.0,0.5983606557377049,0.5983606557377049,291.12111873665094,56.86868710389339,174.11011265922482,400.0,284.4812036394563,234.02627602114364,360.93223462518415,0.1323660470396861,0.01,0.9459302094659092
4.9399375,155.0,0.7548387096774194,0.8580645161290322,139.05866557833372,65.20716298880964,50.0,232.40911739156792,179.21192838239048,50.0,202.3238880603845,0.1472147326131147,0.01,0.9459302094659092
3.665625,115.0,0.6086956521739131,0.6521739130434783,224.4914570450961,41.19729791888458,135.81724438273213,323.02966672001685,233.75544971224912,141.33990352980206,260.87041395311286,0.1451724040501919,0.0100000028711003,0.7571601330199091
2.79,88.0,0.6818181818181818,0.6818181818181818,238.61691513704343,40.14519164888223,174.11011265922482,342.23801027304086,237.16440280210125,195.3194331412364,299.66141537533633,0.134040785976657,0.01,0.7571601330199091
3.23,101.0,0.7920792079207921,0.8316831683168316,256.25588907290904,61.39857911206163,148.1097552286564,373.21319661472296,250.53288772482563,148.96774631227024,349.0341515122183,0.1023587647995172,0.0100000000002219,0.8911444948731203
4.23,133.0,0.5939849624060151,0.6090225563909775,173.80029810786343,25.743756310757064,143.06459324352582,221.91389441356895,171.11900513652043,146.40856959456255,205.8742641576774,0.1017513705600135,0.01,0.9848789761259924
12.1899375,381.0,0.7900262467191601,0.916010498687664,204.07966763232855,68.23374269766225,50.58097201509612,319.31935454265994,205.8604473286984,74.48387315613512,279.5939868358039,0.1271768870602607,0.01,0.8911444948731202
5.25,165.0,0.7515151515151515,0.7575757575757576,243.56038360743548,37.4479439047958,190.9683207820833,338.3070714525794,244.81070866093103,201.15858821357068,289.4538474880756,0.1326001973170829,0.01,0.8911444948731201
3.37,106.0,0.8018867924528302,0.8584905660377359,244.07125049782812,31.725941350120586,202.3238880603845,326.78309064822,236.47155720542963,215.59643660857105,310.59252027584495,0.2190975814565854,0.010000000001606,0.9848789761259924
7.4,232.0,0.7370689655172413,0.7413793103448276,236.1272313585476,42.25530274130322,155.11447618337343,336.3585661014858,224.49240966187452,192.07458901020084,296.2195104573129,0.1273339812833194,0.01,0.9459302094659092
2.1299375,67.0,0.8805970149253731,0.8805970149253731,205.6017160742401,139.6899013666705,50.0,400.0,209.4588245641254,50.0,381.93664156416656,0.1294351950349426,0.01,0.8911444948731204
2.34,74.0,0.7297297297297297,0.8108108108108109,156.23988961083072,54.65343576926637,50.58097201509612,240.60500721642333,174.61441747020092,63.83878318498511,201.97429810634037,0.1068998616698039,0.01,0.6159498854580681
6.54,205.0,0.8146341463414634,0.8195121951219512,166.75269034697402,53.71230179288087,105.94630943592954,348.2202253184496,144.7269237440378,114.20823393107716,240.60500721642333,0.1466713548008308,0.01,0.9459302094659092
1.18,37.0,0.7837837837837838,0.7837837837837838,282.40075241169063,29.67609908608206,220.63576443274928,346.2146244024572,271.6344887654643,259.0691410817447,315.3007418760303,0.1252979435827898,0.0100000000000001,0.7571601330199091
1.932,61.0,0.8032786885245902,0.9508196721311476,178.31560029546057,41.50998661677115,50.0,211.89261887185907,188.7748625363387,150.69866814745757,210.9162895271456,0.1197538593641487,0.01,0.686082810930179
7.33,230.0,0.6695652173913044,0.7086956521739131,202.67982235074768,41.792037647714274,50.0,299.66141537533633,207.05298476827548,186.60659830736148,232.40911739156792,0.1006414443200092,0.01,0.8266685594724996
12.34125,386.0,0.7124352331606217,0.7746113989637305,264.70978784581183,97.8681607997626,50.0,388.6127764614424,294.5134116201051,50.0,342.23801027304086,0.1384514332469782,0.01,0.9459302094659092
5.2599375,165.0,0.8606060606060606,0.9393939393939394,242.14193789623127,25.117631708920392,209.4588245641254,334.4212833154038,233.75544971224912,220.63576443274928,280.4130976271109,0.1975726946335536,0.01,0.9848789761259924
1.4123125,45.0,0.7777777777777778,0.7777777777777778,245.6370057866772,29.46214272222976,187.68759933422865,274.79072949161787,254.91212546385245,196.56411970905023,273.20805135087915,0.1021060039476353,0.01,0.3721358982975088
4.31,135.0,0.5703703703703704,0.7037037037037037,226.30019894858492,120.1515668667396,50.0,393.12823941810046,287.786716002164,50.0,375.3751986684572,0.1154194895986663,0.01,0.8911444948731203
7.8399375,245.0,0.710204081632653,0.7306122448979592,148.38296438223736,27.88595303032129,104.72941228206268,216.8453740602837,151.57165665103983,117.08084458779544,195.8868002655516,0.1015824760232766,0.01,0.8911444948731202
4.2586875,134.0,0.582089552238806,0.664179104477612,160.10159660594297,45.56195992983108,50.0,253.44393965741244,168.1792830507429,50.87398460513432,208.0383432277979,0.1418219606775837,0.01,0.8911444948731204
1.36,43.0,0.1627906976744186,0.1627906976744186,342.8044573086669,0.8956314032144317,342.23801027304086,344.22057489773204,342.23801027304086,342.23801027304086,344.22057489773204,0.1202033777136449,0.01,0.9459302094659092
1.25,40.0,0.75,0.825,172.5013034506706,98.97108610065544,95.48416039104166,346.2146244024572,128.1944081920729,95.98198109369454,330.42997569113027,0.1477054199105662,0.0100000002088927,0.8266685594724995
1.3799375,44.0,0.8636363636363636,0.9545454545454546,274.4695951336568,78.50085281726886,168.1792830507429,400.0,245.5443711578116,168.1792830507429,400.0,0.1288143984483822,0.0100008027809272,0.5485250542599847
2.0199375,64.0,0.796875,0.875,180.00319629921282,64.25136905759415,50.0,233.75544971224912,208.25243050696125,52.66805179774179,225.79288096122625,0.1349800515201447,0.01,0.5485250542599844
2.42375,76.0,0.5921052631578947,0.5921052631578947,312.15509427412,31.84573080602995,256.3888163841458,400.0,312.0260904053494,257.8740616879158,361.8037734254988,0.1013073407545434,0.0100000000217015,0.8911444948731203
3.8999375,122.0,0.7131147540983607,0.7704918032786885,132.5696629107551,17.53871092803161,117.55479062836088,184.46323871718783,127.45606273192622,120.02534703442316,152.2286177549178,0.1274560494073023,0.01,0.9459302094659092
13.0399375,408.0,0.7671568627450981,0.8602941176470589,193.61247587465985,26.88393887157544,143.893358001082,259.3679109302019,190.9683207820833,156.1938000780098,228.41646786215435,0.1192427173216866,0.01,0.8911444948731202
5.73,180.0,0.7888888888888889,0.7888888888888889,205.59178059120717,33.120140829439606,158.74010519681997,276.38257599355524,198.27544441704435,172.20998992410227,266.8142085973776,0.1647125713043341,0.0100000000002219,0.8911444948731202
1.3,41.0,0.8292682926829268,0.926829268292683,156.74156485340956,30.54672651584573,120.30250360821168,194.3063882307212,175.62594850020338,121.7003513670591,189.5403556939743,0.1166706262110708,0.0100000470079773,0.6159498854580681
3.18,100.0,0.74,0.8,262.98255938038693,79.27703542258398,170.1334321901711,400.0,271.6344887654643,178.17974362806785,379.7368483802076,0.1375805616239946,0.01,0.8266685594724996
3.6084375,113.0,0.7345132743362832,0.8407079646017699,133.88439463369434,34.34715500616933,108.42268703014184,247.65527207548809,130.43520697655643,110.95694720678448,154.93579745485758,0.2054374796005269,0.01,0.8911444948731204
2.4199375,76.0,0.4078947368421052,0.4078947368421052,390.5466424885975,23.326192924885696,306.66566893392013,400.0,400.0,352.26634943845943,400.0,0.1323548735558848,0.01,0.7571601330199091
2.1599375,68.0,0.5147058823529411,0.5147058823529411,362.08403835122766,29.851520568907823,306.66566893392013,393.12823941810046,366.80161728186846,312.0260904053494,390.8639873736984,0.2121581864990951,0.01,0.8266685594724996
12.31,385.0,0.7792207792207793,0.903896103896104,171.60228003019031,51.392015858834064,50.0,235.10958125672173,180.25009252216609,50.0,221.91389441356895,0.1745688939026657,0.01,0.8911444948731203
11.31,354.0,0.8248587570621468,0.9293785310734464,112.43219642038548,15.258860531034763,83.60532082885095,161.5148333600084,108.42268703014184,96.59363289248456,132.71517423385683,0.1570218262389444,0.01,0.8911444948731203
4.67,146.0,0.8424657534246576,0.8698630136986302,266.3331592266227,54.29287679851533,207.05298476827548,364.6889954232867,250.53288772482563,209.4588245641254,354.3070076409443,0.1276544757907614,0.01,0.9459302094659092
3.07,96.0,0.8333333333333334,0.96875,196.357216998916,19.809553271695727,158.74010519681997,240.60500721642333,201.15858821357068,169.05611045873502,221.28227657089195,0.2345817247797637,0.01,0.8911444948731202
5.5799375,175.0,0.84,0.9371428571428572,172.79986807790948,85.34013594015421,50.58097201509612,312.0260904053494,210.6722071909672,50.58097201509612,269.1366960270868,0.1215560829073485,0.01,0.8911444948731203
2.6299375,83.0,0.7590361445783133,0.8554216867469879,223.3354349810519,42.48069743367238,52.97315471796477,273.20805135087915,223.1994285260446,214.35469250725865,267.89767013838485,0.2467608786163718,0.0100000000000004,0.7571601330199091
1.8199375,57.0,0.7017543859649122,0.7017543859649122,176.19605928735055,58.38015734120358,109.05077326652577,249.08992447176465,214.9755645579148,110.8295022830523,244.81070866093103,0.1029128596750672,0.01,0.5485250542599847
6.6575,209.0,0.7607655502392344,0.84688995215311,176.1640154513201,33.78752339956777,53.89910915214276,227.10088581417543,174.11011265922482,145.56531828421873,219.3649959389252,0.1340354687293082,0.01,0.7571601330199091
2.86,90.0,0.7444444444444445,0.7444444444444445,116.58615093170792,3.4171069016972777,107.17734625362932,122.40535433046551,117.55479062836088,111.59971426302234,121.7003513670591,0.1782829402593333,0.01,0.8266685594724997
5.921375,186.0,0.6182795698924731,0.7043010752688172,303.9420492412852,46.56435518261432,215.59643660857105,400.0,301.3973362949152,251.1134166264852,400.0,0.146369748902076,0.0100000000000018,0.8911444948731202
10.6999375,335.0,0.8507462686567164,0.9044776119402984,207.56475968559025,28.93014117961832,156.91681957935012,281.2136583244699,208.25243050696125,174.5135565080057,250.53288772482563,0.2255655017128895,0.01,0.9848789761259924
1.753375,55.0,0.6181818181818182,0.8,190.84224098809423,51.16085122326727,50.28964705339267,256.3888163841458,213.1236556895589,94.5273166388393,218.10154653305156,0.1487530278400261,0.01,0.7571601330199091
6.87,215.0,0.6046511627906976,0.7116279069767442,241.1207355485648,68.19659108490816,171.11900513652043,400.0,210.6722071909672,183.40080864093423,348.2202253184496,0.1082172633377559,0.01,0.9459302094659092
3.074125,97.0,0.7010309278350515,0.7731958762886598,259.43176212020967,101.87790896977955,50.28964705339267,400.0,291.9738878787813,51.6738058841006,373.21319661472296,0.152392695944049,0.01,0.8911444948731202
4.159125,130.0,0.6692307692307692,0.7230769230769231,248.6868354945665,35.10944748099848,202.3238880603845,375.3751986684572,243.40070273411817,206.57596979244465,299.66141537533633,0.1121916907008826,0.01,0.8266685594724994
1.0199375,32.0,0.40625,0.46875,343.5204229814515,29.851850556204997,310.2289523667469,400.0,352.26634943845943,310.2289523667469,383.40792944340274,0.1432711858561166,0.0100000000002219,0.8911444948731203
1.8525625,58.0,0.6724137931034483,0.7931034482758621,295.3249535813406,39.25464674891213,225.79288096122625,338.3070714525794,312.0260904053494,228.41646786215435,334.8087398726202,0.2082980437489406,0.0100000000217015,0.8911444948731202
2.4415625,77.0,0.7402597402597403,0.7402597402597403,247.57957132584843,28.58189064562404,194.3063882307212,296.2195104573129,250.53288772482563,204.6952261463936,276.38257599355524,0.1158660663747186,0.01,0.686082810930179
1.7799375,56.0,0.625,0.625,173.43436599832097,6.851889042333174,164.33806291715806,204.67477839935492,172.11028744886602,168.1792830507429,180.25009252216609,0.1365640240840985,0.01,0.4849868077159113
1.61,51.0,0.9803921568627452,0.9803921568627452,203.6912472236689,30.637698591699905,149.83070768766817,240.60500721642333,218.10154653305156,167.92986411159575,236.6085437849411,0.1683378407117525,0.0100002063390313,0.7571601330199093
2.3499375,74.0,0.5405405405405406,0.6756756756756757,183.00759077346737,61.66160303977814,50.87398460513432,229.73967099940705,211.2824130314131,51.43547010894102,223.1994285260446,0.1785640156831123,0.01,0.8911444948731201
6.5375,205.0,0.6878048780487804,0.7024390243902439,252.4890265606313,77.63134042618647,76.66641723348003,368.92647743437567,244.81070866093103,107.79821830428553,356.35948725613576,0.1457060007223456,0.01,0.757160133019909
4.4499375,140.0,0.3571428571428571,0.4785714285714286,331.42836225243605,62.46688676333259,227.10088581417543,400.0,345.2291177957452,228.41646786215435,400.0,0.1154198624067089,0.0100000000039966,0.8266685594724997
1.99,63.0,0.7142857142857143,0.7777777777777778,102.45303525546396,63.64367701854608,50.0,219.3649959389252,50.58097201509612,50.58097201509612,184.67941748933083,0.1670905165670129,0.01,0.8911444948731205
6.36,199.0,0.7688442211055276,0.8743718592964824,188.7990964694882,47.90286495722077,50.58097201509612,266.96797083400685,198.8480847635095,159.51017941989417,224.49240966187452,0.219625223796145,0.01,0.8911444948731202
4.3199375,135.0,0.5777777777777777,0.7037037037037037,208.26271018549477,47.34999018757071,135.81724438273213,273.20805135087915,181.29427068562208,165.6868016584435,271.6344887654643,0.1674319066328903,0.01,0.9848789761259924
6.8486875,215.0,0.8558139534883721,0.9674418604651164,210.7141553812735,39.87785101129026,125.2664438624128,315.65165893545657,205.8604473286984,175.42305801259283,275.90502204297405,0.1269898145435819,0.01,0.6860828109301791
5.465875,171.0,0.783625730994152,0.8947368421052632,145.04171465819763,71.11802287321736,50.0,237.8414230005442,177.1535038204721,50.58097201509612,220.25453388460207,0.1075306066055941,0.01,0.8266685594724995
5.44225,171.0,0.8304093567251462,0.9473684210526316,246.8058937626425,61.988042419449165,169.1535357262897,400.0,212.506359598778,190.9683207820833,338.3070714525794,0.1380450907479232,0.0100000000002219,0.7571601330199091
1.62,51.0,0.6666666666666666,0.6666666666666666,243.1822465761988,32.40476880036066,201.15858821357068,306.66566893392013,232.40911739156792,204.2052910929856,279.5939868358039,0.1743250781766906,0.01,0.7571601330199093
2.4699375,78.0,0.5897435897435898,0.5897435897435898,270.2213332886693,40.85160753614331,192.07458901020084,388.6127764614424,272.47580740123715,214.71238693728,313.83363915870024,0.1227746262485702,0.01,0.6860828109301791
8.6010625,269.0,0.7657992565055762,0.8066914498141264,230.7382034227716,19.95318003743823,183.40080864093423,271.6344887654643,232.40911739156792,202.327263317054,257.8740616879158,0.1197627689899731,0.01,0.9459302094659092
1.8799375,59.0,0.6440677966101694,0.711864406779661,177.01530953058835,87.81642250617158,50.58097201509612,259.3679109302019,207.0564389178298,50.58097201509612,257.8740616879158,0.1265575760703102,0.01,0.6159498854580682
3.5825,112.0,0.9196428571428572,0.9821428571428572,276.1140874940381,56.08271416606272,160.5845763726753,371.0636467765238,274.79072949161787,206.0989548166138,350.237444562354,0.1601992288525859,0.0100000052162294,0.6860828109301793
4.7099375,148.0,0.8175675675675675,0.8918918918918919,181.26687395799212,42.50695617512624,88.06658735961484,232.40911739156792,193.1872657849691,112.2462048309373,225.79288096122625,0.186894790654988,0.01,0.9459302094659092
6.25,196.0,0.4846938775510204,0.5510204081632653,268.46726987072344,64.45233525035394,170.1334321901711,400.0,262.38162088748976,184.89067258561747,388.6127764614424,0.1108783137025104,0.0100000000006138,0.8266685594724995
1.68,53.0,0.5283018867924528,0.5283018867924528,235.2935977274379,13.032635860006506,197.7028040705792,249.08992447176465,239.912115781952,215.2239133781773,248.08566779437103,0.1038756018687285,0.0100000000000004,0.5485250542599847
3.0599375,96.0,0.6979166666666666,0.6979166666666666,307.4024147359218,57.53029063749297,216.8453740602837,400.0,292.81713918912504,218.10154653305156,385.5075798879793,0.117130377417549,0.01,0.6860828109301791
5.31,166.0,0.608433734939759,0.608433734939759,324.5960139494276,46.352103032451495,225.79288096122625,400.0,324.9009585424942,277.98364396846745,400.0,0.1199518965732231,0.01,0.7571601330199091
5.15125,161.0,0.7267080745341615,0.7577639751552795,243.08588307403852,34.4288156473788,184.46323871718783,319.31935454265994,237.8414230005442,208.25243050696125,303.14331330207966,0.1271456878007779,0.01,0.7571601330199091
4.1199375,129.0,0.689922480620155,0.7364341085271318,168.28266964319627,77.45108734880986,102.3373891996775,386.3745315699383,159.65967727133,103.52649238413775,313.1169144030075,0.1136120675650746,0.0100000000000018,0.7571601330199091
3.4253125,108.0,0.6574074074074074,0.7870370370370371,359.2360645157666,29.50674909533616,294.5134116201051,400.0,366.80161728186846,308.44216508158814,393.12823941810046,0.1077672700862001,0.01,0.8911444948731204
2.2099375,70.0,0.6571428571428571,0.6571428571428571,246.49675545531215,31.45574282421001,190.9683207820833,296.2195104573129,242.0149665042059,208.2559046662004,289.4538474880756,0.1136360282273499,0.01,0.5485250542599845
2.5705625,81.0,0.419753086419753,0.419753086419753,246.30989244588596,19.547046950327157,228.41646786215435,282.842712474619,233.0822835519085,228.41646786215435,279.110883975603,0.1810091613651857,0.01,0.8911444948731202
2.838,89.0,0.8089887640449438,0.9213483146067416,143.23198401603133,62.55400381647705,50.0,214.35469250725865,177.1535038204721,50.05809720150961,204.32315938077653,0.1241035177663272,0.01,0.7571601330199093
2.5299375,80.0,0.8625,0.95,176.8720421194228,15.883243660169711,148.96774631227024,210.6722071909672,178.17974362806785,158.01497939413068,204.67477839935492,0.1818806917299017,0.0100000008140149,0.8266685594724996
6.0099375,188.0,0.7553191489361702,0.8457446808510638,175.7066482238345,83.0867410341974,50.0,400.0,178.17974362806785,50.58097201509612,238.27126901267343,0.1466681579239651,0.01,0.9848789761259924
10.75,336.0,0.8363095238095238,0.8660714285714286,194.2404684472345,29.137218917413687,150.69866814745757,317.4802103936399,186.60659830736148,162.4504792712471,237.8414230005442,0.1110999158275556,0.01,0.6860828109301792
3.62,114.0,0.6140350877192983,0.7543859649122807,265.3297224754584,94.07792832338218,50.0,371.0636467765238,287.786716002164,50.0,358.63148959273616,0.1165570118028373,0.01,0.7571601330199093
3.099,97.0,0.5876288659793815,0.5876288659793815,357.89582336073624,80.09732576980096,104.12621525348064,400.0,375.3751986684572,349.43055686479227,400.0,0.2471268448475065,0.01,1.0
2.7099375,85.0,0.8235294117647058,0.8823529411764706,244.43964055475908,24.375332307255647,180.25009252216609,279.5939868358039,246.94207737223564,214.23123328910245,276.54268279104645,0.2803213237855176,0.0100000000000001,0.8911444948731202
1.25,40.0,0.65,0.65,202.62042676608655,20.099183302508724,167.2106416577019,243.40070273411817,213.7373964164777,174.61441747020092,221.28221223248488,0.1379755996381046,0.01,0.6860828109301791
5.6999375,179.0,0.7486033519553073,0.8659217877094972,178.23698947171144,65.7697063768195,50.0,274.79072949161787,200.0,53.15781024061973,231.07053937445465,0.1030294671392622,0.01,0.7571601330199093
5.2199375,164.0,0.8414634146341463,0.8963414634146342,226.929757216307,31.020023946093485,176.1331747192297,310.2289523667469,226.44688338770084,184.46323871718783,269.4504970188761,0.1062787540815546,0.01,0.686082810930179
2.68,84.0,0.5833333333333334,0.6190476190476191,359.1722244280703,38.35155401692192,266.96797083400685,400.0,358.423856764781,303.14331330207966,400.0,0.1046445107000547,0.0100000052162294,0.7571601330199093
8.34875,261.0,0.7471264367816092,0.8352490421455939,136.87654877597583,33.22928085575461,75.7858283255199,273.20805135087915,131.19081044374488,103.16873115226464,172.70850230028356,0.1303647869682215,0.01,0.8911444948731203
10.97,343.0,0.7784256559766763,0.8717201166180758,207.5402438506476,33.71817672151038,63.72803136596311,281.2136583244699,211.89261887185907,167.2106416577019,255.5028018319698,0.1253626491291418,0.01,0.9848789761259924
7.1299375,223.0,0.8161434977578476,0.9147982062780268,194.6909638468244,36.963571754729,151.57165665103983,310.2289523667469,183.40080864093423,156.0130452026747,241.9988178438585,0.1962891772586475,0.01,0.9459302094659092
3.6,113.0,0.7964601769911505,0.8761061946902655,211.91144915675557,18.531284277719283,132.71517423385683,243.40070273411817,214.35469250725865,196.56411970905023,226.3206468025491,0.1800142640908293,0.01,0.6860828109301791
3.92,123.0,0.8048780487804879,0.959349593495935,169.17286103350656,38.57036269472847,128.1944081920729,281.2136583244699,155.11447618337343,132.71517423385683,228.27406827632333,0.1025518160601005,0.0100000015465542,0.6860828109301791
10.0799375,315.0,0.7841269841269841,0.8825396825396825,178.782024983355,85.10769747317016,50.0,358.423856764781,209.4588245641254,50.0,261.4748967268636,0.1426721085400327,0.01,0.8266685594724996
4.8899375,153.0,0.8366013071895425,0.9477124183006536,178.74452489945384,26.354041743722583,116.20455869578394,231.07053937445465,178.17974362806785,146.1555942014594,215.97111784408483,0.1022785780671682,0.0100000000000001,0.8266685594724996
11.6399375,364.0,0.8461538461538461,0.9175824175824177,172.61679369357716,26.787131065913368,111.59971426302234,224.49240966187452,179.21192838239048,134.8016713151812,209.4588245641254,0.1112469449298965,0.0100000000095059,0.9848789761259924
9.87,309.0,0.7831715210355987,0.906148867313916,189.56481398998372,99.96293832661844,50.0,400.0,216.22090533442736,50.87398460513432,304.8994046511524,0.123537157477858,0.01,0.7571601330199091
5.8870625,184.0,0.7989130434782609,0.9510869565217392,155.88968860411245,74.00225133109412,50.58097201509612,249.08992447176465,181.29427068562208,50.87398460513432,243.9647051048433,0.2050259560740339,0.01,0.9848789761259924
9.5099375,298.0,0.8187919463087249,0.8657718120805369,282.6790887985945,60.49848504800427,50.0,400.0,285.3147142383915,205.030479078158,343.6258055103247,0.1437664366363533,0.01,0.9459302094659092
2.778375,87.0,0.7241379310344828,0.8620689655172413,206.5062089680884,24.78390572118613,185.5318233882619,299.66141537533633,194.3063882307212,186.60659830736148,234.83875494782723,0.1056823414862078,0.01,0.6860828109301792
8.834,277.0,0.7509025270758123,0.8194945848375451,118.14195633009302,31.27079078817772,50.0,171.11900513652043,119.60961217374036,63.36098491435311,159.65967727133,0.1160606948442868,0.01,0.8911444948731202
12.0,376.0,0.726063829787234,0.8218085106382979,145.11662035763126,77.94352939040728,50.0,279.5939868358039,184.46323871718783,50.58097201509612,217.850312038498,0.139405378492381,0.01,0.8911444948731203
5.0299375,158.0,0.7468354430379747,0.810126582278481,233.0832662247089,51.44848866447754,50.0,273.20805135087915,249.08992447176465,211.89261887185907,263.9015821545788,0.1781358968976163,0.01,0.8911444948731201
3.07,96.0,0.8020833333333334,0.875,318.5453770235542,41.25669885001645,247.65527207548809,400.0,319.31935454265994,253.44393965741244,365.5340441667194,0.1140119066609933,0.0100000278502622,0.9459302094659092
4.4321875,139.0,0.6546762589928058,0.7841726618705036,266.37234744545776,78.69377558308783,50.0,400.0,250.53288772482563,228.41646786215435,388.6127764614424,0.1634377900014669,0.01,0.9848789761259924
2.2223125,70.0,0.6571428571428571,0.6571428571428571,264.7145065800676,66.9453015667489,173.1073122012286,360.5001850443321,274.79072949161787,174.11011265922482,354.3070076409443,0.1845311094929133,0.01,0.8266685594724996
6.43675,202.0,0.7821782178217822,0.7970297029702971,245.78919452512477,38.96785756335715,183.40080864093423,364.6889954232867,245.51979566495712,200.81101174949947,270.5393390931859,0.1374209699301666,0.01,0.8911444948731202
11.1126875,348.0,0.8649425287356322,0.9339080459770116,218.0824961132718,16.626292175950958,172.11028744886602,276.38257599355524,220.63576443274928,194.3063882307212,236.47155720542963,0.1612067905104068,0.0100000000000004,0.8911444948731203
